GRP-DC-AIMD-NVT
1
4.17208 4.03416 1.4094
1.12824 4.03256 4.17941
4.21132 1.38928 4.01639
0.159514 0.0279395 5.45529
2.88236 2.87237 5.28565
0.0932388 2.77405 7.99705
2.75055 10.7829 8.10807
1.44882 1.47619 6.71946
4.19294 4.11521 6.76475
1.42347 4.13332 9.42044
4.08309 1.19352 9.6015
0.342566 5.36697 0.129247
2.67727 8.19332 10.8972
10.9056 8.18756 2.75772
2.58064 5.31314 2.76099
1.45609 6.96045 1.60104
4.05447 9.64094 1.24236
1.32401 9.53278 4.10717
3.85896 6.88564 3.92197
0.0391537 5.47887 5.55081
2.74476 8.31858 5.46874
10.8375 8.11279 8.08693
2.8113 5.58181 8.17636
1.32841 6.92323 6.90487
4.22301 9.49701 6.8818
1.19688 9.62828 9.4606
4.0183 6.83619 9.73589
5.64956 10.8697 0.000240732
8.28617 2.77275 0.0288627
5.53819 2.59091 2.60649
8.28307 10.8386 2.74996
6.90915 1.25022 1.4652
9.65476 4.17179 1.2874
6.69467 4.23028 4.09802
9.42036 1.25058 4.2453
5.46698 10.8752 5.51295
8.04387 2.75783 5.40232
5.38687 2.62375 8.3213
8.09483 10.9048 8.07902
6.8344 1.45797 6.85312
9.54702 4.13807 6.8898
6.75073 3.99095 9.70772
9.41724 1.53127 9.35461
5.46612 5.52559 0.153503
8.46148 8.23998 10.9246
5.33937 8.38416 2.742
8.14987 5.419 2.64145
6.82001 7.08116 1.37597
9.80542 9.60931 1.30059
6.78029 9.59513 4.19333
9.56074 6.67576 4.12501
5.40247 5.68426 5.51815
8.32645 8.05659 5.45508
5.42357 8.05296 8.33866
8.04248 5.42391 8.35297
6.8163 6.8628 6.94903
9.54821 9.68164 6.73024
7.0078 9.48595 9.54465
9.6714 6.58311 9.61285
-342.18245200
GRP-DC-AIMD-NVT
1
10.937400 0.000000 0.000000
0.000000 10.937400 0.000000
0.000000 0.000000 10.937400
64
cartesian
0.0564962 10.898 0.0235523
2.74256 2.78743 10.8908
0.0513866 2.84079 2.70974
2.69624 10.8688 2.779
1.37019 1.40904 1.37986
4.10017 4.1488 1.3727
1.43313 4.21507 4.042
4.06432 1.28916 4.13216
10.8301 0.102614 5.41207
2.63747 2.71673 5.48083
10.8919 2.74698 8.29508
2.83937 0.0439153 8.14638
1.39953 1.32108 6.83645
4.04814 4.06947 6.88269
1.3168 4.09834 9.60764
4.2212 1.40529 9.58239
10.876 5.46778 0.00652307
2.79684 8.09611 0.00659788
10.9322 8.20953 2.68618
2.70099 5.52272 2.66849
1.33579 6.81386 1.27378
4.08851 9.47728 1.34532
1.32608 9.59764 4.05429
4.15149 6.81415 4.1593
0.0229567 5.55574 5.42101
2.73976 8.23812 5.51926
0.0348837 8.19411 8.23766
2.67688 5.47999 8.26215
1.39994 6.79959 6.82997
4.08865 9.58374 6.761
1.55458 9.54031 9.59747
4.12054 6.81046 9.56074
5.51494 0.0342429 10.8734
8.11124 2.73569 0.0656581
5.41698 2.72569 2.77478
8.22684 0.0966388 2.71475
6.83235 1.45075 1.30291
9.4944 4.0755 1.36071
6.81278 3.95146 4.06697
9.64118 1.44552 4.05878
5.41926 0.0534995 5.50536
8.20632 2.70344 5.47304
5.54603 2.76863 8.20369
8.15211 10.8885 8.20994
6.82947 1.27759 6.87618
9.54401 4.15581 6.76606
6.8625 4.08999 9.57833
9.59884 1.24019 9.55561
5.4279 5.46444 10.8426
8.15098 8.18551 0.0118557
5.4708 8.20343 2.71594
8.29054 5.35008 2.73776
6.84115 6.74672 1.37457
9.50351 9.5442 1.40244
6.80735 9.59603 4.07783
9.63718 6.85394 4.09134
5.51568 5.42417 5.5404
8.17965 8.19615 5.53057
5.41705 8.26522 8.23032
8.21451 5.50602 8.16539
6.82925 6.86682 6.9712
9.55257 9.57776 6.87451
6.78067 9.58077 9.58292
9.62364 6.84244 9.56046
-344.99576200
GRP-DC-AIMD-NVT
1
10.937400 0.000000 0.000000
0.000000 10.937400 0.000000
0.000000 0.000000 10.937400
64
cartesian
10.8526 10.8944 0.0393852
2.73055 2.76307 0.0713995
0.0260174 2.68947 2.74212
2.76876 0.00739882 2.76218
1.39274 1.3025 1.36869
4.09521 4.11983 1.34677
1.36231 4.00745 4.11465
4.16151 1.39533 4.16291
0.0326469 10.8269 5.47953
2.76776 2.65588 5.44007
0.0724497 2.74048 8.21876
2.73989 0.00362203 8.22724
1.30247 1.31003 6.82697
4.08484 4.10538 6.9032
1.40935 4.20056 9.66413
4.02575 1.39293 9.51675
10.8918 5.52598 10.8926
2.72506 8.19675 0.0607089
0.0599969 8.13995 2.75124
2.74383 5.51061 2.71294
1.33921 6.82391 1.30508
4.06127 9.61081 1.40733
1.37295 9.50688 4.18841
4.10419 6.90434 4.07815
0.0421781 5.37247 5.40645
2.72051 8.16786 5.49728
0.0397455 8.17566 8.18781
2.7469 5.44663 8.25246
1.38041 6.7239 6.77657
4.1031 9.64676 6.89342
1.33458 9.54057 9.6223
4.07382 6.88708 9.5283
5.37434 10.9188 0.0270532
8.20827 2.81099 0.0202191
5.49301 2.73656 2.7458
8.21334 0.0552673 2.69399
6.80182 1.4055 1.33844
9.61076 4.055 1.43517
6.93558 4.16015 4.08651
9.61095 1.38272 4.07721
5.47847 0.016981 5.50727
8.22641 2.67038 5.4427
5.51973 2.67164 8.18578
8.16 10.9139 8.24084
6.83993 1.36175 6.8238
9.57065 4.13655 6.81073
6.86404 4.17301 9.50116
9.42588 1.38913 9.67749
5.46518 5.45983 10.8513
8.11095 8.2886 10.8663
5.50069 8.1624 2.68287
8.19909 5.51247 2.77918
6.86501 6.76009 1.29892
9.54467 9.55186 1.40673
6.86766 9.65261 4.10976
9.57204 6.80722 4.09652
5.52618 5.45497 5.38796
8.17831 8.23193 5.48792
5.48134 8.22748 8.14451
8.25545 5.49659 8.19989
6.85063 6.82346 6.74985
9.54481 9.59825 6.8878
6.76703 9.61963 9.47716
9.4954 6.89574 9.57272
-345.62423200
GRP-DC-AIMD-NVT
1
10.937400 0.000000 0.000000
0.000000 10.937400 0.000000
0.000000 0.000000 10.937400
64
cartesian
0.16285 0.126445 10.9108
2.73181 2.58914 10.7979
10.7667 2.6837 2.83506
2.75152 0.0939271 2.6303
1.28677 1.56285 1.39378
4.16677 3.8767 1.29463
1.12162 4.05864 4.21142
4.08084 1.28209 3.97838
0.0623655 0.0992795 5.53315
2.76832 2.86163 5.35693
10.8761 2.78115 8.02222
2.65326 10.8568 8.06375
1.66626 1.38731 6.66045
4.17265 4.14013 6.75811
1.57928 4.06342 9.48062
4.02728 1.20019 9.60512
0.251427 5.37286 0.0374102
2.68871 8.3561 10.8945
10.869 8.34522 2.77507
2.6164 5.34521 2.82517
1.48709 7.01962 1.52568
4.1373 9.60765 1.24629
1.36542 9.69879 4.03958
3.99093 6.76374 4.05397
10.8749 5.58708 5.64512
2.68674 8.26047 5.27846
10.6909 8.19087 8.14248
2.66927 5.54449 8.14606
1.40351 7.00074 6.91889
4.18362 9.49507 6.8157
1.32038 9.66199 9.41705
4.0232 6.78202 9.70536
5.66581 10.8322 10.9311
8.31361 2.68367 10.7469
5.44714 2.71341 2.79434
8.22215 10.7171 2.82492
6.9471 1.2152 1.51565
9.62553 4.21459 1.31778
6.7467 4.2516 4.11441
9.40274 1.26179 4.13621
5.47988 0.0102075 5.45459
7.9779 2.89917 5.45094
5.34066 2.70968 8.26002
8.24815 0.0556775 8.08348
6.7877 1.37066 6.83182
9.46769 4.17907 6.82713
6.75775 3.98725 9.71096
9.59362 1.28993 9.42318
5.56393 5.48426 0.380481
8.52122 8.03574 0.0272871
5.29138 8.30864 2.78174
8.03918 5.55318 2.75066
6.91019 7.08378 1.50167
9.74702 9.64031 1.23203
6.75146 9.41745 4.20556
9.51411 6.7331 4.1118
5.41875 5.65398 5.48727
8.32674 8.10096 5.44806
5.57587 8.14151 8.37572
7.97592 5.40431 8.34635
6.80676 6.82705 6.97649
9.58366 9.61203 6.64315
7.16543 9.44706 9.65862
9.58536 6.52942 9.5845
-341.40954200
GRP-DC-AIMD-NVT
1
10.937400 0.000000 0.000000
0.000000 10.937400 0.000000
0.000000 0.000000 10.937400
64
cartesian
10.8693 10.7741 0.0657313
2.70563 2.82604 0.0557614
0.291309 2.84379 2.46663
2.74803 0.0268876 2.63161
1.40767 1.31096 1.20525
4.02285 4.14145 1.42733
1.51775 4.22885 4.13066
3.98184 1.57966 4.17984
10.9373 10.8162 5.39477
2.55308 2.6594 5.62058
0.161791 2.64601 8.59819
2.71951 0.176926 8.476
1.21546 1.14289 7.01879
3.94538 4.14211 6.77637
1.39497 4.11255 9.67393
4.06834 1.59967 9.65421
10.6621 5.55922 10.6947
2.96618 8.14793 10.9265
10.9184 8.20262 2.56655
2.94857 5.59262 2.85296
1.25341 6.58059 1.19264
4.17397 9.35335 1.46616
1.4409 9.56793 3.98954
4.42623 6.83033 4.40879
10.8515 5.5207 5.33652
2.78507 7.99231 5.56934
0.168618 8.36595 8.28508
2.68122 5.50148 8.09988
1.18023 6.76041 6.80384
3.83975 9.68639 6.73367
1.55308 9.56742 9.87297
4.14372 6.80775 9.34278
5.18543 10.9173 10.9086
8.00621 2.67378 0.0280585
5.484 2.86889 2.8224
8.24141 10.9265 2.74701
6.63528 1.43437 1.30696
9.36662 4.11208 1.4523
6.89919 3.88874 4.12387
9.84434 1.42829 4.06518
5.38537 0.115967 5.36499
8.38923 2.58073 5.50009
5.55195 2.89093 8.1643
8.33707 0.0453901 8.22177
6.82628 1.35299 6.92293
9.64149 4.04487 6.79853
6.93576 4.20154 9.40102
9.818 1.22742 9.65923
5.46877 5.34543 10.6523
7.89156 8.1959 0.247305
5.53674 8.05041 2.71463
8.2077 5.5579 2.78633
6.69349 6.68903 1.41018
9.28969 9.40527 1.46208
6.76668 9.59881 3.95027
9.55567 7.02014 4.08232
5.55346 5.12628 5.46231
8.07725 8.37037 5.49772
5.57258 8.27364 7.91071
8.43195 5.48568 8.12162
7.04996 6.54576 6.72947
9.5683 9.60904 6.89714
6.77141 9.71385 9.52832
9.41812 7.23491 9.53926
-338.80043200
GRP-DC-AIMD-NVT
1
10.937400 0.000000 0.000000
0.000000 10.937400 0.000000
0.000000 0.000000 10.937400
64
cartesian
10.9045 0.0875039 10.896
2.70151 2.72374 0.0843783
10.8863 2.63373 2.86889
2.71821 10.849 2.70944
1.43438 1.32349 1.33035
4.10831 4.07976 1.33231
1.38435 4.02167 4.07896
4.21233 1.32701 4.05256
10.8672 0.000287982 5.57907
2.86234 2.80094 5.42742
10.9295 2.6905 8.14697
2.75581 10.923 8.1944
1.31472 1.45094 6.79907
4.20365 4.11256 6.88623
1.30555 4.05255 9.56469
4.10357 1.38507 9.58365
0.0955691 5.42911 0.0170506
2.63101 8.29582 0.0224178
10.7767 8.15066 2.79266
2.71999 5.43538 2.70961
1.42864 6.99493 1.46172
4.11657 9.59756 1.41517
1.24637 9.41899 4.26707
4.11842 6.98988 3.96097
0.164576 5.45161 5.43885
2.77225 8.18132 5.55006
0.0387556 8.09832 8.12471
2.74246 5.34375 8.23927
1.46884 6.78937 6.81252
4.16854 9.60987 6.92501
1.24248 9.62705 9.45205
3.99229 6.80869 9.70152
5.36429 0.051609 0.06932
8.22308 2.89088 0.0266337
5.46934 2.68369 2.65652
8.25528 0.00737859 2.69678
6.80512 1.37962 1.33688
9.70177 4.02923 1.36533
6.74019 4.12542 4.09207
9.57262 1.35119 4.22059
5.54772 10.9092 5.48325
8.13446 2.76719 5.44684
5.50499 2.65548 8.26985
8.13897 10.8847 8.1986
6.95461 1.43711 6.82737
9.54286 4.20095 6.89287
6.86125 4.14486 9.48934
9.41388 1.40636 9.49521
5.5257 5.57439 10.9114
8.24444 8.329 10.919
5.56064 8.27955 2.71928
8.14373 5.3915 2.64808
6.88244 6.95377 1.26094
9.59524 9.62928 1.32362
6.87009 9.58136 4.03878
9.62002 6.64793 4.06717
5.34308 5.56461 5.41917
8.25691 8.15643 5.43809
5.29406 8.08164 8.29535
8.16332 5.5009 8.2369
6.82582 6.83475 6.70978
9.54379 9.57753 6.90036
6.77962 9.53298 9.64011
9.63911 6.75225 9.53884
-344.19713200
GRP-DC-AIMD-NVT
1
10.937400 0.000000 0.000000
0.000000 10.937400 0.000000
0.000000 0.000000 10.937400
64
cartesian
0.0818298 10.8724 0.0749882
2.78169 2.724 10.8139
10.8764 2.8372 2.74278
2.81187 0.0455696 2.67965
1.32166 1.4921 1.42596
4.1283 4.03312 1.37339
1.24279 4.1764 4.09943
4.1094 1.3644 4.06826
10.861 0.102305 5.43556
2.62182 2.77123 5.42784
10.906 2.79179 8.16252
2.79984 10.8842 8.10556
1.36987 1.32247 6.77784
4.08146 4.08085 6.86185
1.4033 4.11133 9.54831
4.15603 1.32047 9.56163
10.9172 5.43325 0.0497639
2.82608 8.14123 10.906
0.047297 8.25955 2.67994
2.66105 5.44286 2.73895
1.34314 6.8503 1.36015
4.17108 9.52155 1.29507
1.35109 9.63159 4.06465
4.0405 6.77606 4.12577
0.00697347 5.51624 5.50064
2.68818 8.20425 5.44954
10.8812 8.21576 8.17521
2.71202 5.60269 8.19121
1.34547 6.917 6.83668
4.07255 9.47187 6.74114
1.45758 9.47748 9.56585
4.14208 6.83607 9.55099
5.60335 10.8984 0.00440755
8.22033 2.65317 10.8712
5.46954 2.70706 2.76608
8.19073 0.00884683 2.78738
6.84146 1.33784 1.41032
9.54603 4.09605 1.34393
6.82945 4.05302 4.1454
9.53033 1.39998 4.0267
5.45557 10.9036 5.52256
8.20246 2.65454 5.4381
5.46636 2.73038 8.15222
8.2204 0.0243476 8.14019
6.76141 1.30644 6.82817
9.55385 4.06512 6.75765
6.78987 4.05838 9.64158
9.61691 1.33001 9.58477
5.46056 5.43614 0.0592486
8.28509 8.10917 0.00458813
5.37334 8.20808 2.74302
8.28016 5.50119 2.78169
6.76194 6.85721 1.50177
9.63079 9.55936 1.40466
6.74859 9.51449 4.14849
9.64116 6.94827 4.14715
5.49862 5.47757 5.55428
8.24243 8.29021 5.45587
5.49205 8.35095 8.24581
8.12734 5.42524 8.24623
6.79512 6.85477 7.00796
9.65191 9.62213 6.78435
6.92707 9.61633 9.589
9.50336 6.77089 9.5736
-345.25762200
GRP-DC-AIMD-NVT
1
10.937400 0.000000 0.000000
0.000000 10.937400 0.000000
0.000000 0.000000 10.937400
64
cartesian
10.7315 10.9183 0.000725478
2.72172 2.79631 0.158929
0.0726715 2.69691 2.7317
2.74412 10.9331 2.79326
1.26042 1.33208 1.37271
4.13836 4.15667 1.38612
1.34126 3.98073 4.07098
4.18288 1.46745 4.24742
0.0648901 10.7851 5.40652
2.69799 2.66306 5.46298
0.135941 2.69657 8.29812
2.71798 10.9298 8.29829
1.3519 1.24707 6.87558
4.0668 4.15787 6.82542
1.43551 4.26308 9.63835
4.0553 1.41333 9.5715
10.8682 5.60159 10.8644
2.79247 8.15876 0.113692
0.0787849 8.07132 2.69707
2.72482 5.49175 2.77359
1.3141 6.74035 1.31685
4.10808 9.54006 1.35397
1.43233 9.49739 4.12801
4.1255 6.96568 4.16326
10.9247 5.34101 5.41708
2.82679 8.20192 5.59942
0.0305468 8.18665 8.19781
2.73884 5.54062 8.18741
1.31334 6.73456 6.78268
4.16491 9.64218 6.88505
1.35945 9.56298 9.68195
4.11982 6.93999 9.48331
5.29874 10.8776 10.9245
8.09812 2.84502 0.162481
5.49453 2.76435 2.69706
8.21672 0.0443625 2.75214
6.80226 1.40331 1.31627
9.64498 4.02166 1.44912
6.95562 4.01195 3.99118
9.72047 1.38271 4.11579
5.42314 0.0397209 5.52964
8.31272 2.65908 5.50121
5.54234 2.75017 8.27177
8.12705 0.0353133 8.22833
6.84567 1.40297 6.85153
9.59472 4.15049 6.82125
6.89898 4.10791 9.50467
9.49904 1.45754 9.62496
5.36634 5.38731 10.7664
8.0054 8.30852 10.9037
5.43342 8.23337 2.68601
8.22393 5.49093 2.67971
6.7973 6.72223 1.19724
9.46047 9.42736 1.47307
6.84971 9.72495 4.08345
9.59791 6.84059 4.07301
5.46697 5.36011 5.30117
8.18468 8.20101 5.51497
5.47592 8.18213 8.0269
8.35518 5.46262 8.21862
6.9209 6.7954 6.80021
9.53225 9.5992 6.83766
6.66551 9.60129 9.38221
9.60644 6.98873 9.52636
-344.02114200
GRP-DC-AIMD-NVT
1
10.937400 0.000000 0.000000
0.000000 10.937400 0.000000
0.000000 0.000000 10.937400
64
cartesian
0.23346 0.225439 10.839
2.74794 2.67989 0.00800574
10.8527 2.67572 2.9247
2.56975 10.743 2.70774
1.41808 1.4471 1.45075
4.13686 4.03264 1.2648
1.45427 4.00745 4.0875
4.13826 1.183 4.04297
10.8769 0.26964 5.67052
2.9805 2.78303 5.41607
10.6405 2.70647 7.9249
2.82902 0.0472316 8.00082
1.58961 1.56849 6.73971
4.14322 4.02404 6.89678
1.26658 3.91416 9.58456
4.16319 1.26604 9.5538
0.221205 5.38348 0.00521244
2.49982 8.41529 10.9279
10.7367 8.25508 2.84288
2.75817 5.4273 2.59192
1.46229 7.09629 1.40068
3.97445 9.64854 1.27873
1.07567 9.49692 4.22953
4.09389 6.81392 3.91776
0.097179 5.61498 5.50626
2.7004 8.3328 5.36518
10.9319 8.02581 8.20813
2.62405 5.1247 8.24549
1.63303 6.77835 6.92424
4.18667 9.63136 6.94216
1.31341 9.71191 9.27985
3.95866 6.75149 9.83693
5.59477 0.149972 0.0437699
8.25177 2.79044 10.7286
5.40629 2.70474 2.7047
8.30521 0.0283298 2.63597
6.9118 1.48021 1.43795
9.60283 4.02334 1.36455
6.56369 4.15788 4.00307
9.54049 1.40898 4.12045
5.46419 10.8472 5.39869
7.92669 3.04194 5.47842
5.6007 2.68863 8.27747
8.16044 10.7514 8.14937
6.89277 1.29098 6.7685
9.43886 4.31901 6.8655
6.77039 4.2581 9.70646
9.37982 1.13369 9.50352
5.54235 5.6622 0.173669
8.59756 8.23925 10.9094
5.4771 8.3192 2.65622
8.07616 5.21168 2.73752
7.07242 7.00723 1.36315
9.74535 9.82183 1.25432
6.78137 9.4263 4.14113
9.5843 6.51476 4.01914
5.48183 5.7542 5.53692
8.29855 7.97516 5.49067
5.33297 8.12214 8.47485
8.05025 5.55882 8.2442
6.66744 7.04571 6.90319
9.53529 9.45132 6.92022
6.88217 9.37346 9.78534
9.69005 6.41974 9.58438
-339.20910200
GRP-DC-AIMD-NVT
1
10.937400 0.000000 0.000000
0.000000 10.937400 0.000000
0.000000 0.000000 10.937400
64
cartesian
0.0231769 10.7527 0.0886544
2.81091 2.70987 10.8151
0.10499 2.74603 2.5006
2.91334 0.151846 2.62264
1.35552 1.33248 1.22071
4.08489 4.1353 1.45466
1.34406 4.25238 4.11762
4.03554 1.53092 4.11832
0.0732758 10.8266 5.38048
2.50392 2.63162 5.5074
0.137799 2.83133 8.37254
2.65284 0.0545272 8.15941
1.23364 1.3398 6.85508
3.90442 3.99462 6.74312
1.50294 4.19778 9.59954
4.02374 1.2889 9.52305
10.858 5.49255 10.9346
2.9132 8.10863 10.8271
0.0252881 8.31233 2.68246
2.75346 5.59837 2.68874
1.27515 6.80944 1.28846
4.15908 9.43042 1.46181
1.4802 9.69391 3.98981
4.16238 6.74556 4.24652
10.7743 5.49506 5.47421
2.6237 8.11056 5.47881
0.044552 8.36518 8.27302
2.79532 5.54916 8.15167
1.17036 6.84938 6.87898
3.92231 9.6685 6.68907
1.55669 9.55215 9.68022
4.26479 6.71266 9.46392
5.46584 10.8448 0.0823996
8.11527 2.48507 10.8976
5.43662 2.82262 2.87079
8.20268 0.0787225 2.62472
6.75529 1.37401 1.42801
9.42206 4.17911 1.40739
6.85364 4.15095 4.27064
9.62795 1.28973 3.9719
5.46809 0.0356728 5.47712
8.18803 2.58106 5.39566
5.29629 2.78572 8.12346
8.38066 0.0558414 8.24738
6.80384 1.21708 6.86482
9.53951 3.97211 6.83203
7.02859 4.09323 9.50496
9.81162 1.35345 9.59365
5.57484 5.20722 0.0371006
8.13078 8.09001 0.0704201
5.46184 8.09568 2.86445
8.22025 5.60577 2.98771
6.69623 6.66676 1.56902
9.5521 9.5276 1.33326
6.82195 9.62065 4.0798
9.50255 7.07149 4.22674
5.56883 5.33217 5.54816
8.01502 8.27303 5.37999
5.5651 8.3378 8.05147
8.23118 5.53299 8.20372
6.90616 6.75898 6.8849
9.59175 9.61174 6.78311
6.98462 9.71359 9.5493
9.41909 7.02412 9.54684
-342.05518200
GRP-DC-AIMD-NVT
1
10.937400 0.000000 0.000000
0.000000 10.937400 0.000000
0.000000 0.000000 10.937400
64
cartesian
10.8209 0.0469404 10.9037
2.64279 2.78796 0.0730521
10.9074 2.66502 2.80718
2.6663 0.0464311 2.81425
1.38255 1.28115 1.33688
4.14972 4.08766 1.32833
1.41965 3.9845 4.16702
4.12391 1.36754 4.11811
0.0240799 0.000391559 5.52684
2.84022 2.7543 5.5061
0.114254 2.65071 8.22072
2.65376 10.9017 8.28115
1.42114 1.31138 6.88439
4.17461 4.25794 6.79492
1.39649 4.05273 9.51565
3.96636 1.38309 9.61257
0.0937834 5.47839 10.8829
2.62672 8.26401 0.0678264
10.9112 8.07825 2.73785
2.73432 5.37948 2.7825
1.44259 6.81208 1.45024
4.11248 9.62095 1.37988
1.42283 9.52231 4.1289
4.08892 6.87292 4.01728
0.0368868 5.4836 5.45272
2.83067 8.20947 5.50921
10.895 8.13364 8.17016
2.72521 5.48236 8.20186
1.43294 6.79857 6.84736
4.16554 9.56324 6.89901
1.2414 9.60567 9.59665
3.96952 6.89188 9.64829
5.43336 0.0338459 10.9263
8.21551 2.84218 0.0551388
5.55437 2.72503 2.65617
8.13292 10.8318 2.80434
6.8356 1.29612 1.33649
9.64832 4.09066 1.32353
6.89057 4.12492 3.99699
9.46976 1.27386 4.21114
5.48315 10.931 5.45033
8.22967 2.80322 5.44335
5.48115 2.72944 8.23291
8.15199 0.0929634 8.1981
6.90196 1.45277 6.85234
9.62259 4.17159 6.93708
6.7915 4.13411 9.56357
9.47264 1.45401 9.57847
5.39809 5.56464 10.9201
8.19351 8.3176 10.8952
5.47745 8.26259 2.67912
8.18728 5.53107 2.66866
6.83399 6.87439 1.27047
9.5706 9.53997 1.40306
6.84014 9.55227 4.06827
9.55219 6.82921 4.04909
5.45053 5.40712 5.36332
8.2869 8.16558 5.46901
5.49259 8.07847 8.18447
8.16768 5.47815 8.17084
6.91762 6.73077 6.69049
9.53706 9.58248 6.81458
6.80962 9.60142 9.55542
9.53242 6.77994 9.50235
-345.29985200
GRP-DC-AIMD-NVT
1
10.937400 0.000000 0.000000
0.000000 10.937400 0.000000
0.000000 0.000000 10.937400
64
cartesian
0.168388 0.0771823 10.9034
2.77494 2.76377 10.8788
10.9284 2.85567 2.75612
2.75643 10.8438 2.62385
1.42849 1.51424 1.4031
4.02387 4.08301 1.3259
1.37991 4.23198 4.0648
4.05207 1.31068 4.05705
10.8604 0.108256 5.49257
2.70184 2.74404 5.44878
10.8086 2.69376 8.16666
2.79975 0.0280565 8.11887
1.33674 1.4272 6.8286
4.02991 4.09788 6.8844
1.32928 4.06734 9.54766
4.24666 1.35223 9.6264
0.0132058 5.41605 0.0327724
2.77689 8.14389 10.9072
10.888 8.19978 2.72921
2.73304 5.49324 2.66264
1.35231 6.90729 1.33643
4.06533 9.55731 1.26104
1.20812 9.55659 4.06984
